source,annotation_id,annotation_date,lat,lon
sounds_of_norway,b8fd9e94ccc9237ca9b0dbb3bd,2021-09-27T06:18:53.376Z,59.123374229754475,10.264404249751879
sounds_of_norway,b8fd9e94ccc9237ca9b061ebae,2021-09-27T06:18:53.376Z,59.123374229754475,10.264404249751879
sounds_of_norway,6384c77d16966b6d68bc59bffe,2021-09-27T06:14:28.869Z,59.532576592387414,10.527090847680602
sounds_of_norway,460a775b81ae6b40c37f4d3316,2021-09-27T06:09:26.484Z,59.532576592387414,10.527090847680602
sounds_of_norway,396a8431180b8d52e141c210bf,2021-09-27T06:03:46.178Z,59.123374229754475,10.264404249751879
sounds_of_norway,9ace25b1323b339f029556da24,2021-09-27T05:58:41.274Z,63.218226987323284,10.247792745525162
sounds_of_norway,937751961fcff7bc9fd71b3d18,2021-09-27T05:58:31.074Z,59.6824634545127,10.875317831740862
sounds_of_norway,eb8bec50ce0f5fa27ec14110cf,2021-09-27T05:54:35.789Z,59.17758,10.966929
sounds_of_norway,a93f03a872a733170a83cf1ca1,2021-09-27T05:54:19.273Z,59.532576592387414,10.527090847680602
sounds_of_norway,dffb1ca75a3a797b2be2203ff6,2021-09-27T05:53:41.350Z,59.123374229754475,10.264404249751879
sounds_of_norway,8de424409f4dfd5223bf093eb3,2021-09-27T05:49:33.372Z,59.17758,10.966929
sounds_of_norway,3ffa332699984fa14ce77e5c51,2021-09-27T05:44:30.956Z,59.17758,10.966929
sounds_of_norway,3ffa332699984fa14ce770e796,2021-09-27T05:44:30.956Z,59.17758,10.966929
sounds_of_norway,3ffa332699984fa14ce7d828fc,2021-09-27T05:44:30.956Z,59.17758,10.966929
sounds_of_norway,e1b40a12ad03710ae291d162ef,2021-09-27T05:38:34.150Z,59.123374229754475,10.264404249751879
sounds_of_norway,e1b40a12ad03710ae29111fec2,2021-09-27T05:38:34.150Z,59.123374229754475,10.264404249751879
sounds_of_norway,e1b40a12ad03710ae291f87bcc,2021-09-27T05:38:34.150Z,59.123374229754475,10.264404249751879
sounds_of_norway,7c685293137b0cc9de15626455,2021-09-27T05:38:21.392Z,59.6824634545127,10.875317831740862
sounds_of_norway,ca648e07dfb3bf5dbbe33f189b,2021-09-27T05:30:31.528Z,60.94129946301174,10.600792041506493
sounds_of_norway,77a5cd614e018e76aea97c256b,2021-09-27T05:29:23.741Z,59.17758,10.966929
sounds_of_norway,be033fecf88c36a56a88cad1e1,2021-09-27T05:08:57.617Z,59.532576592387414,10.527090847680602
sounds_of_norway,be033fecf88c36a56a8827085e,2021-09-27T05:08:57.617Z,59.532576592387414,10.527090847680602
sounds_of_norway,968ccd7d9a20953ea8d97ac072,2021-09-27T05:03:17.197Z,59.123374229754475,10.264404249751879
sounds_of_norway,67554e09c15bf1a5925adbe496,2021-09-27T04:58:52.808Z,59.532576592387414,10.527090847680602
sounds_of_norway,c8c20a96913ac68868445c2bb6,2021-09-27T04:53:50.403Z,59.532576592387414,10.527090847680602
sounds_of_norway,e31fd978f30d81b91e0a66eace,2021-09-27T04:24:53.602Z,63.240306427555424,9.974840594546144
sounds_of_norway,65b90bb175b762e8d296088cd9,2021-09-26T20:03:14.161Z,59.17758,10.966929
sounds_of_norway,3f19dd91a6a66ad342f157ddbf,2021-09-26T17:34:19.839Z,59.896752983509266,10.606158871137273
sounds_of_norway,6b2874e97818eac1e0f9a76b1b,2021-09-26T17:19:29.509Z,63.23891863869995,11.07187067779564
sounds_of_norway,2e3fc26024e9a9b7281b395647,2021-09-26T17:01:47.521Z,59.17758,10.966929
sounds_of_norway,12be924d7533c1ac26e8c4d842,2021-09-26T17:01:26.161Z,59.532576592387414,10.527090847680602
sounds_of_norway,a01104f56a4e828bb131c748e2,2021-09-26T16:35:39.378Z,59.123374229754475,10.264404249751879
sounds_of_norway,0bc2650b80c73aa11d53f792c8,2021-09-26T16:21:28.058Z,59.17758,10.966929
sounds_of_norway,2a22d24eadbe293719105b51cc,2021-09-26T16:13:18.836Z,59.78225175037035,10.737159955721278
sounds_of_norway,ad9befa1a9f913cb976f987b02,2021-09-26T16:11:23.236Z,59.17758,10.966929
sounds_of_norway,ad9befa1a9f913cb976f0bec46,2021-09-26T16:11:23.236Z,59.17758,10.966929
sounds_of_norway,de249f67491f49b48e913d3843,2021-09-26T16:07:50.982Z,59.00301,9.747007
sounds_of_norway,8e98e4ae0a874d28f3d3486824,2021-09-26T16:06:20.838Z,59.17758,10.966929
sounds_of_norway,795775637f6769c9f88da78992,2021-09-26T16:01:18.431Z,59.17758,10.966929
sounds_of_norway,3ccf820ac0e710971ea6eaf59e,2021-09-26T15:58:34.203Z,59.896752983509266,10.606158871137273
sounds_of_norway,2a47186c5d9d95a5f6b285cf67,2021-09-26T15:30:07.993Z,59.123374229754475,10.264404249751879
sounds_of_norway,a805b161551f24248cf5323c80,2021-09-26T15:25:38.709Z,59.532576592387414,10.527090847680602
sounds_of_norway,5e8c87209e6594fff90fe94226,2021-09-26T15:17:52.371Z,59.78225175037035,10.737159955721278
sounds_of_norway,9ff666c7cef09600cba70deada,2021-09-26T15:12:49.941Z,59.78225175037035,10.737159955721278
sounds_of_norway,5d358d4c26c3dc4ade782cd594,2021-09-26T15:10:54.578Z,59.17758,10.966929
sounds_of_norway,5d358d4c26c3dc4ade786aa1a3,2021-09-26T15:10:54.578Z,59.17758,10.966929
sounds_of_norway,5f0d3f1a97e4a29d406e2a578a,2021-09-26T15:01:54.874Z,63.240306427555424,9.974840594546144
sounds_of_norway,9ec361277e1b12a487303168b7,2021-09-26T14:59:08.316Z,60.708276045900114,8.612679413150214
sounds_of_norway,d739e6696d1923a600b688407e,2021-09-26T14:54:05.906Z,60.708276045900114,8.612679413150214
sounds_of_norway,412f9f6a0d6d0e02de9792e4c4,2021-09-26T14:34:41.561Z,59.123374229754475,10.264404249751879
sounds_of_norway,412f9f6a0d6d0e02de978e82db,2021-09-26T14:34:41.561Z,59.123374229754475,10.264404249751879
sounds_of_norway,412f9f6a0d6d0e02de97dc8d1b,2021-09-26T14:34:41.561Z,59.123374229754475,10.264404249751879
sounds_of_norway,b06b65bcfe80aa7fe29ac4d0cb,2021-09-26T14:20:30.492Z,59.17758,10.966929
sounds_of_norway,824c9242f94cf909c5a8642ddb,2021-09-26T14:15:28.075Z,59.17758,10.966929
sounds_of_norway,2cb6fe7d67eff222c3b0a23530,2021-09-26T14:14:31.915Z,59.123374229754475,10.264404249751879
sounds_of_norway,65d169226ce72269d9d9005a16,2021-09-26T14:05:23.262Z,59.17758,10.966929
sounds_of_norway,c1bce2514dd6fb939de40db885,2021-09-26T13:59:44.474Z,59.124868,10.214598
sounds_of_norway,08cb57fba77cf8864c6791debc,2021-09-26T13:51:41.426Z,63.06023830984388,11.452540152389874
sounds_of_norway,10660c1ccffdee8576b34a47df,2021-09-26T13:50:16.032Z,59.17758,10.966929
sounds_of_norway,10660c1ccffdee8576b3bf846a,2021-09-26T13:50:16.032Z,59.17758,10.966929
sounds_of_norway,752c04a4edf7f38f5731d88f2f,2021-09-26T13:45:13.626Z,59.17758,10.966929
sounds_of_norway,a39942aaff6cbaa3e62553cae0,2021-09-26T13:44:17.447Z,59.123374229754475,10.264404249751879
sounds_of_norway,d62747856ee9c1d8ae834c6cc9,2021-09-26T13:40:11.200Z,59.17758,10.966929
sounds_of_norway,3b58ff9da8a1ae161768f42958,2021-09-26T13:39:15.062Z,59.123374229754475,10.264404249751879
sounds_of_norway,38010b9f0534a783fcdfa44ece,2021-09-26T13:38:56.256Z,59.670431555191485,10.54312747261944
sounds_of_norway,29a64e4b611147c75f72c01912,2021-09-26T13:35:08.779Z,59.17758,10.966929
sounds_of_norway,4ee36d991aedee5506e1df5906,2021-09-26T13:20:01.547Z,59.17758,10.966929
sounds_of_norway,1003d8a1835583d366856843a5,2021-09-26T13:09:00.435Z,59.123374229754475,10.264404249751879
sounds_of_norway,8767fecad166215e6ff66f9c2a,2021-09-26T12:58:55.625Z,59.123374229754475,10.264404249751879
sounds_of_norway,c7f842a8dde7d5199ab88f7fc1,2021-09-26T12:54:13.229Z,59.124868,10.214598
sounds_of_norway,4666a245f0b279306c9b027f9d,2021-09-26T12:53:53.210Z,59.123374229754475,10.264404249751879
sounds_of_norway,4666a245f0b279306c9bf8d557,2021-09-26T12:53:53.210Z,59.123374229754475,10.264404249751879
sounds_of_norway,79a6da57acdf2f951700962d2a,2021-09-26T12:53:34.631Z,59.670431555191485,10.54312747261944
sounds_of_norway,deea86e039dc5aeaefe84e1a2d,2021-09-26T12:34:39.882Z,59.17758,10.966929
sounds_of_norway,86191e9a2d9229362aabb295b7,2021-09-26T12:29:37.486Z,59.17758,10.966929
sounds_of_norway,86191e9a2d9229362aab847bc0,2021-09-26T12:29:37.486Z,59.17758,10.966929
sounds_of_norway,da89f05b9d61f0d28619fd26dc,2021-09-26T12:24:28.121Z,61.903693747930205,9.375711366604492
sounds_of_norway,758ff309586ddf152ea6a7a385,2021-09-26T12:00:48.452Z,63.06023830984388,11.452540152389874
sounds_of_norway,63bebf010131a2322795feb517,2021-09-26T11:54:20.147Z,59.17758,10.966929
sounds_of_norway,63bebf010131a2322795d828fc,2021-09-26T11:54:20.147Z,59.17758,10.966929
sounds_of_norway,3a06329deb096706f4d5945d67,2021-09-26T11:48:41.861Z,59.124868,10.214598
sounds_of_norway,283a43ffe716be4f3ece200dbf,2021-09-26T11:40:18.629Z,63.240306427555424,9.974840594546144
sounds_of_norway,2c0fdfb578c128d432a47a39bf,2021-09-26T11:35:36.481Z,63.06023830984388,11.452540152389874
sounds_of_norway,469a6b92953aca631275d7e7f0,2021-09-26T11:28:12.246Z,59.123374229754475,10.264404249751879
sounds_of_norway,e30551a200bdb585adea52d419,2021-09-26T11:08:58.463Z,59.17758,10.966929
sounds_of_norway,e30551a200bdb585adea7e01c3,2021-09-26T11:08:58.463Z,59.17758,10.966929
sounds_of_norway,6abb908f1017c1a53ecfe21370,2021-09-26T11:08:36.095Z,59.532576592387414,10.527090847680602
sounds_of_norway,c516263c834cd29c68c498b54e,2021-09-26T10:58:02.043Z,63.218226987323284,10.247792745525162
sounds_of_norway,c516263c834cd29c68c4c32d9b,2021-09-26T10:58:02.043Z,63.218226987323284,10.247792745525162
sounds_of_norway,c47adc39695ca0d043798ea78b,2021-09-26T10:38:44.022Z,59.17758,10.966929
sounds_of_norway,c47adc39695ca0d04379912392,2021-09-26T10:38:44.022Z,59.17758,10.966929
sounds_of_norway,d03b6182d3f0fe0209a57d6166,2021-09-26T10:33:05.923Z,59.124868,10.214598
sounds_of_norway,5d7dffc43ee7a056d101ee5f61,2021-09-26T10:18:34.403Z,59.17758,10.966929
sounds_of_norway,4dfeb615297ff0735f444babbd,2021-09-26T10:17:38.469Z,59.123374229754475,10.264404249751879
sounds_of_norway,81e2b1f89d1fb4a830479fd300,2021-09-26T09:58:24.763Z,59.17758,10.966929
sounds_of_norway,81e2b1f89d1fb4a83047e05054,2021-09-26T09:58:24.763Z,59.17758,10.966929
sounds_of_norway,83e25cc54ea435acf4cc5ac7ec,2021-09-26T09:57:28.868Z,59.123374229754475,10.264404249751879
sounds_of_norway,33cb4d55bbd629486ec37a928b,2021-09-26T09:48:19.955Z,59.17758,10.966929
sounds_of_norway,59b601daa9c2fdac87646a5a39,2021-09-26T09:47:57.700Z,59.532576592387414,10.527090847680602
sounds_of_norway,07de0430c038cf23ee727754c7,2021-09-26T09:42:37.502Z,59.48588450098744,8.394294745965597
sounds_of_norway,38138f9bd8adce63f6717fc0a3,2021-09-26T09:38:15.134Z,59.17758,10.966929
sounds_of_norway,a41aa3ea411b1813e2b1e5640a,2021-09-26T09:27:48.314Z,59.532576592387414,10.527090847680602
sounds_of_norway,fd0e8e931f751d70d697c756b2,2021-09-26T09:19:11.559Z,63.240306427555424,9.974840594546144
sounds_of_norway,81c6456dfcb35158929735ca9c,2021-09-26T09:17:58.409Z,61.903693747930205,9.375711366604492
sounds_of_norway,90114c5bf1a6f98d9c9f783310,2021-09-26T09:15:46.014Z,60.58710715568101,9.21335927092607
sounds_of_norway,8f251179e45cdec27a15c08693,2021-09-26T09:08:00.765Z,59.17758,10.966929
sounds_of_norway,8f251179e45cdec27a155afdcc,2021-09-26T09:08:00.765Z,59.17758,10.966929
sounds_of_norway,1d3bfacc18cf595820c244debf,2021-09-26T09:02:58.346Z,59.17758,10.966929
sounds_of_norway,11f6881b1d7a84e34b59c7daae,2021-09-26T09:02:36.266Z,59.532576592387414,10.527090847680602
sounds_of_norway,25568102fcab757216f17f2379,2021-09-26T08:52:53.562Z,59.17758,10.966929
sounds_of_norway,50c6d49fa1754fcf2481c81e1f,2021-09-26T08:22:16.926Z,59.532576592387414,10.527090847680602
sounds_of_norway,58296dcf409b63dcbce0d33bd8,2021-09-26T08:21:43.217Z,59.123374229754475,10.264404249751879
sounds_of_norway,6863f900e9b084055af6688aed,2021-09-26T08:16:40.806Z,59.123374229754475,10.264404249751879
sounds_of_norway,87567f32b20de18d13c18572a6,2021-09-26T08:11:38.399Z,59.123374229754475,10.264404249751879
sounds_of_norway,13e4cadd6b4d6eab16ac86d9c7,2021-09-26T08:06:35.983Z,59.123374229754475,10.264404249751879
sounds_of_norway,8d7ff413f875d4924e040d18dd,2021-09-26T07:57:27.030Z,59.17758,10.966929
sounds_of_norway,e59e6bb38deaa229a9e9bcce5c,2021-09-26T07:51:28.875Z,59.123374229754475,10.264404249751879
sounds_of_norway,b1bd4388e1f1fa6bdcbad3a785,2021-09-26T07:43:25.304Z,63.240306427555424,9.974840594546144
sounds_of_norway,f2c20034ce89dd4056ab4d07bd,2021-09-26T07:34:32.958Z,59.896752983509266,10.606158871137273
sounds_of_norway,c460aadc30996b70e330914e2a,2021-09-26T07:31:52.933Z,59.532576592387414,10.527090847680602
sounds_of_norway,c460aadc30996b70e330b23752,2021-09-26T07:31:52.933Z,59.532576592387414,10.527090847680602
sounds_of_norway,76971c4f535d250003e553a712,2021-09-26T07:28:18.103Z,63.240306427555424,9.974840594546144
sounds_of_norway,b48207f56db5668b295668e615,2021-09-26T07:23:15.699Z,63.240306427555424,9.974840594546144
sounds_of_norway,d37723f972176c04391672c6a3,2021-09-26T07:15:26.871Z,60.708276045900114,8.612679413150214
sounds_of_norway,84c4b683f8cf9fe0a1d6014ae3,2021-09-26T07:08:29.279Z,63.06023830984388,11.452540152389874
sounds_of_norway,84c4b683f8cf9fe0a1d60f6f56,2021-09-26T07:08:29.279Z,63.06023830984388,11.452540152389874
sounds_of_norway,edecddc6b8dc5405af022a093e,2021-09-26T07:08:08.497Z,63.240306427555424,9.974840594546144
sounds_of_norway,19e51d8530d2761a49f5937837,2021-09-26T06:56:57.738Z,59.17758,10.966929
sounds_of_norway,3f5ac36e9d2e426d74bcf375cd,2021-09-26T06:56:36.051Z,59.532576592387414,10.527090847680602
sounds_of_norway,d011489c300a234df916d9ef7f,2021-09-26T06:55:55.012Z,59.6824634545127,10.875317831740862
sounds_of_norway,dc65fb5207c79462ff52ecd388,2021-09-26T06:51:55.330Z,59.17758,10.966929
sounds_of_norway,6d4e197d9270bae653abd2c48e,2021-09-26T06:51:33.647Z,59.532576592387414,10.527090847680602
sounds_of_norway,a7bc8f972a3e210690627ec84c,2021-09-26T06:50:52.583Z,59.6824634545127,10.875317831740862
sounds_of_norway,ef36b45c685fa31b1158ca7e75,2021-09-26T06:46:52.930Z,59.17758,10.966929
sounds_of_norway,073b03583b04be69ca6ebc1230,2021-09-26T06:40:10.180Z,60.708276045900114,8.612679413150214
sounds_of_norway,1f4a5499d5b9b514b5243eb4a6,2021-09-26T06:31:45.728Z,59.17758,10.966929
sounds_of_norway,1f4a5499d5b9b514b524b116b3,2021-09-26T06:31:45.728Z,59.17758,10.966929
sounds_of_norway,51e84c0b753a2fc962c0a5a4be,2021-09-26T06:26:43.300Z,59.17758,10.966929
sounds_of_norway,51e84c0b753a2fc962c00f941a,2021-09-26T06:26:43.300Z,59.17758,10.966929
sounds_of_norway,d7976ad77b26e8b10f9491b93c,2021-09-26T06:26:21.602Z,59.532576592387414,10.527090847680602
sounds_of_norway,5387ae6a28a1b3de4f558e2c7c,2021-09-26T06:22:46.862Z,63.240306427555424,9.974840594546144
sounds_of_norway,5eb345cf9e30bf176257010a1b,2021-09-26T06:20:45.601Z,59.123374229754475,10.264404249751879
sounds_of_norway,5eb345cf9e30bf17625749e6cb,2021-09-26T06:20:45.601Z,59.123374229754475,10.264404249751879
sounds_of_norway,6c361d8d599e1c4ea48ef36524,2021-09-26T06:11:36.098Z,59.17758,10.966929
sounds_of_norway,a10b60c1ed92de32b3f3d40a12,2021-09-26T06:11:14.389Z,59.532576592387414,10.527090847680602
sounds_of_norway,4baec27f9bc9926a8a13668853,2021-09-26T06:06:33.669Z,59.17758,10.966929
sounds_of_norway,d68aa7e023a98094067fd470fe,2021-09-26T06:01:31.289Z,59.17758,10.966929
sounds_of_norway,b629458569e79256b1bb51ddda,2021-09-26T05:51:04.760Z,59.532576592387414,10.527090847680602
sounds_of_norway,b629458569e79256b1bb856783,2021-09-26T05:51:04.760Z,59.532576592387414,10.527090847680602
sounds_of_norway,6b2eac8ad01050dc32b6928ddb,2021-09-26T05:46:24.049Z,59.17758,10.966929
sounds_of_norway,6154bf66e781e35472ae13e53e,2021-09-26T05:42:59.646Z,63.6358414,10.0970566
sounds_of_norway,40b8cd07fe458063cc219240da,2021-09-26T05:40:26.363Z,59.123374229754475,10.264404249751879
sounds_of_norway,232cfb50ceafccb987a2981d45,2021-09-26T05:37:57.242Z,63.6358414,10.0970566
sounds_of_norway,b13ad8bb1bd6fee70cae8d1f51,2021-09-26T05:32:22.856Z,63.240306427555424,9.974840594546144
sounds_of_norway,1a84c3d226a39dab17e34c95f4,2021-09-26T05:20:50.403Z,59.532576592387414,10.527090847680602
sounds_of_norway,7c7c7a2a620942b9f945c01912,2021-09-26T05:18:28.026Z,59.896752983509266,10.606158871137273
sounds_of_norway,cb1289d6edac16926f978e5c96,2021-09-26T05:12:45.125Z,63.6358414,10.0970566
sounds_of_norway,d7d0167b089905e645ea551dcb,2021-09-26T05:10:11.870Z,59.123374229754475,10.264404249751879
sounds_of_norway,d180acb111e145bbbf14cdb096,2021-09-26T05:00:07.074Z,59.123374229754475,10.264404249751879
sounds_of_norway,096541c4afa519984a8ab885ba,2021-09-26T04:55:38.516Z,59.532576592387414,10.527090847680602
sounds_of_norway,6cbc7ec023c32af58b0d62a485,2021-09-26T04:55:27.776Z,59.94007425824698,10.516847712092718
sounds_of_norway,7176b74609efc35d466e354dd2,2021-09-26T04:40:52.819Z,59.17758,10.966929
sounds_of_norway,3c1105ea7b5a9b523427e14451,2021-09-26T04:39:57.582Z,59.123374229754475,10.264404249751879
sounds_of_norway,fc67251fca65509a8566a1cb62,2021-09-26T04:35:28.902Z,59.532576592387414,10.527090847680602
sounds_of_norway,fc67251fca65509a85666eed44,2021-09-26T04:35:28.902Z,59.532576592387414,10.527090847680602
sounds_of_norway,94c3aff2a04d1b062c140c5b73,2021-09-26T04:25:45.616Z,59.17758,10.966929
sounds_of_norway,bbf1ec4c0986d03930c638e4d1,2021-09-25T17:43:38.010Z,59.532576592387414,10.527090847680602
sounds_of_norway,c7220c4d550b638964bdf98f25,2021-09-25T17:23:28.496Z,59.532576592387414,10.527090847680602
sounds_of_norway,fc7c8b3332cfaf4560b67974e9,2021-09-25T16:47:44.091Z,59.123374229754475,10.264404249751879
sounds_of_norway,ebf109ef23407c42e824d9c5e6,2021-09-25T16:35:50.833Z,59.896752983509266,10.606158871137273
sounds_of_norway,c28796ba2385158c7e22cc6f59,2021-09-25T16:23:26.893Z,59.17758,10.966929
sounds_of_norway,be9c11c2d133882d052ddb0d93,2021-09-25T16:18:24.476Z,59.17758,10.966929
sounds_of_norway,a5d4156f6a0c2775ec490fcd63,2021-09-25T16:17:29.634Z,59.123374229754475,10.264404249751879
sounds_of_norway,97ef05bc64c7a908c619b18ac2,2021-09-25T16:14:12.709Z,59.1464381554889,10.217785291280606
sounds_of_norway,66d43febf369425aaa5625ce9b,2021-09-25T16:04:08.008Z,59.1464381554889,10.217785291280606
sounds_of_norway,66d43febf369425aaa562ccaeb,2021-09-25T16:04:08.008Z,59.1464381554889,10.217785291280606
sounds_of_norway,66d43febf369425aaa56b555bd,2021-09-25T16:04:08.008Z,59.1464381554889,10.217785291280606
sounds_of_norway,4047cd9b4f5b24e01f2bb564e8,2021-09-25T16:03:17.246Z,59.17758,10.966929
sounds_of_norway,efc697cd943fe2cc5d2dd71d91,2021-09-25T16:02:22.419Z,59.123374229754475,10.264404249751879
sounds_of_norway,9f10e81c05e9db263a1fd3207e,2021-09-25T15:59:05.611Z,59.1464381554889,10.217785291280606
sounds_of_norway,9f10e81c05e9db263a1f1a0838,2021-09-25T15:59:05.611Z,59.1464381554889,10.217785291280606
sounds_of_norway,9f10e81c05e9db263a1fdca7a6,2021-09-25T15:59:05.611Z,59.1464381554889,10.217785291280606
sounds_of_norway,ec3b51992cf5ef31865037fe3f,2021-09-25T15:52:17.603Z,59.123374229754475,10.264404249751879
sounds_of_norway,6ccaac599fbfe3fb8ef6f76580,2021-09-25T15:48:10.145Z,59.17758,10.966929
sounds_of_norway,eaac36d4697f74ce0b45970bc2,2021-09-25T15:42:12.916Z,59.123374229754475,10.264404249751879
sounds_of_norway,afbc01dc1cc9aab47efca13e80,2021-09-25T15:38:56.024Z,59.1464381554889,10.217785291280606
sounds_of_norway,b4c111958bf997bb16c29d4e81,2021-09-25T15:37:10.512Z,59.123374229754475,10.264404249751879
sounds_of_norway,57f69932f24d56e4ddfc85b2a4,2021-09-25T15:33:02.909Z,59.17758,10.966929
sounds_of_norway,411b4f9d1ed82bc40750c77e78,2021-09-25T15:28:51.221Z,59.1464381554889,10.217785291280606
sounds_of_norway,1c554d7ee78a5bfdc2876f2dcc,2021-09-25T15:27:05.697Z,59.123374229754475,10.264404249751879
sounds_of_norway,b27b68b8d8e44e4010b42be8eb,2021-09-25T15:22:03.281Z,59.123374229754475,10.264404249751879
sounds_of_norway,1d9b2983bacd876b7636433c93,2021-09-25T15:18:46.406Z,59.1464381554889,10.217785291280606
sounds_of_norway,6da8a77b2eba0858d751519b66,2021-09-25T15:13:44.016Z,59.1464381554889,10.217785291280606
sounds_of_norway,b8208b56e3acc9cf94554d75c0,2021-09-25T15:05:15.795Z,59.78225175037035,10.737159955721278
sounds_of_norway,2f48a61f3c48474fa0ec2a41d8,2021-09-25T15:03:39.196Z,59.1464381554889,10.217785291280606
