"source","id","Title","taxon","file","author","post_date","size","size_raw","type","NonSpecimen","Date","Time","Duration"
"ColinBirds","Site1-B-sd_card-BG08_20180108_023000","","","Site1/B-sd_card/Data01b/BG08_20180108_023000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180108_030000","","","Site1/B-sd_card/Data01b/BG08_20180108_030000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180108_033000","","","Site1/B-sd_card/Data01b/BG08_20180108_033000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180108_040000","","","Site1/B-sd_card/Data01b/BG08_20180108_040000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180108_043000","","","Site1/B-sd_card/Data01b/BG08_20180108_043000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180108_050000","","","Site1/B-sd_card/Data01b/BG08_20180108_050000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180108_053000","","","Site1/B-sd_card/Data01b/BG08_20180108_053000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180108_060000","","","Site1/B-sd_card/Data01b/BG08_20180108_060000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180108_063000","","","Site1/B-sd_card/Data01b/BG08_20180108_063000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180108_070000","","","Site1/B-sd_card/Data01b/BG08_20180108_070000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180108_073000","","","Site1/B-sd_card/Data01b/BG08_20180108_073000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180108_080000","","","Site1/B-sd_card/Data01b/BG08_20180108_080000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180108_083000","","","Site1/B-sd_card/Data01b/BG08_20180108_083000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180108_090000","","","Site1/B-sd_card/Data01b/BG08_20180108_090000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180108_093000","","","Site1/B-sd_card/Data01b/BG08_20180108_093000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180108_100000","","","Site1/B-sd_card/Data01b/BG08_20180108_100000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180108_103000","","","Site1/B-sd_card/Data01b/BG08_20180108_103000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180108_110000","","","Site1/B-sd_card/Data01b/BG08_20180108_110000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180108_113000","","","Site1/B-sd_card/Data01b/BG08_20180108_113000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180108_120000","","","Site1/B-sd_card/Data01b/BG08_20180108_120000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180108_123000","","","Site1/B-sd_card/Data01b/BG08_20180108_123000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180108_130000","","","Site1/B-sd_card/Data01b/BG08_20180108_130000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180108_133000","","","Site1/B-sd_card/Data01b/BG08_20180108_133000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180108_140000","","","Site1/B-sd_card/Data01b/BG08_20180108_140000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180108_143000","","","Site1/B-sd_card/Data01b/BG08_20180108_143000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180108_150000","","","Site1/B-sd_card/Data01b/BG08_20180108_150000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180108_153000","","","Site1/B-sd_card/Data01b/BG08_20180108_153000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180108_160000","","","Site1/B-sd_card/Data01b/BG08_20180108_160000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180108_163000","","","Site1/B-sd_card/Data01b/BG08_20180108_163000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180108_170000","","","Site1/B-sd_card/Data01b/BG08_20180108_170000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180108_173000","","","Site1/B-sd_card/Data01b/BG08_20180108_173000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180108_180000","","","Site1/B-sd_card/Data01b/BG08_20180108_180000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180108_183000","","","Site1/B-sd_card/Data01b/BG08_20180108_183000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180108_190000","","","Site1/B-sd_card/Data01b/BG08_20180108_190000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180108_193000","","","Site1/B-sd_card/Data01b/BG08_20180108_193000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180108_200000","","","Site1/B-sd_card/Data01b/BG08_20180108_200000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180108_203000","","","Site1/B-sd_card/Data01b/BG08_20180108_203000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180108_210000","","","Site1/B-sd_card/Data01b/BG08_20180108_210000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180108_213000","","","Site1/B-sd_card/Data01b/BG08_20180108_213000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180108_220000","","","Site1/B-sd_card/Data01b/BG08_20180108_220000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180108_223000","","","Site1/B-sd_card/Data01b/BG08_20180108_223000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180108_230000","","","Site1/B-sd_card/Data01b/BG08_20180108_230000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180108_233000","","","Site1/B-sd_card/Data01b/BG08_20180108_233000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180109_000000","","","Site1/B-sd_card/Data01b/BG08_20180109_000000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180109_003000","","","Site1/B-sd_card/Data01b/BG08_20180109_003000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180109_010000","","","Site1/B-sd_card/Data01b/BG08_20180109_010000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180109_013000","","","Site1/B-sd_card/Data01b/BG08_20180109_013000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180109_020000","","","Site1/B-sd_card/Data01b/BG08_20180109_020000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180109_023000","","","Site1/B-sd_card/Data01b/BG08_20180109_023000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180109_030000","","","Site1/B-sd_card/Data01b/BG08_20180109_030000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180109_033000","","","Site1/B-sd_card/Data01b/BG08_20180109_033000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180109_040000","","","Site1/B-sd_card/Data01b/BG08_20180109_040000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180109_043000","","","Site1/B-sd_card/Data01b/BG08_20180109_043000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180109_050000","","","Site1/B-sd_card/Data01b/BG08_20180109_050000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180109_053000","","","Site1/B-sd_card/Data01b/BG08_20180109_053000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180109_060000","","","Site1/B-sd_card/Data01b/BG08_20180109_060000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180109_063000","","","Site1/B-sd_card/Data01b/BG08_20180109_063000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180109_070000","","","Site1/B-sd_card/Data01b/BG08_20180109_070000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180109_073000","","","Site1/B-sd_card/Data01b/BG08_20180109_073000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180109_080000","","","Site1/B-sd_card/Data01b/BG08_20180109_080000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180109_083000","","","Site1/B-sd_card/Data01b/BG08_20180109_083000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180109_090000","","","Site1/B-sd_card/Data01b/BG08_20180109_090000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180109_093000","","","Site1/B-sd_card/Data01b/BG08_20180109_093000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180109_100000","","","Site1/B-sd_card/Data01b/BG08_20180109_100000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180109_103000","","","Site1/B-sd_card/Data01b/BG08_20180109_103000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180109_110000","","","Site1/B-sd_card/Data01b/BG08_20180109_110000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180109_113000","","","Site1/B-sd_card/Data01b/BG08_20180109_113000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180109_120000","","","Site1/B-sd_card/Data01b/BG08_20180109_120000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180109_123000","","","Site1/B-sd_card/Data01b/BG08_20180109_123000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180109_130000","","","Site1/B-sd_card/Data01b/BG08_20180109_130000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180109_133000","","","Site1/B-sd_card/Data01b/BG08_20180109_133000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180109_140000","","","Site1/B-sd_card/Data01b/BG08_20180109_140000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180109_143000","","","Site1/B-sd_card/Data01b/BG08_20180109_143000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180109_150000","","","Site1/B-sd_card/Data01b/BG08_20180109_150000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180109_153000","","","Site1/B-sd_card/Data01b/BG08_20180109_153000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180109_160000","","","Site1/B-sd_card/Data01b/BG08_20180109_160000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180109_163000","","","Site1/B-sd_card/Data01b/BG08_20180109_163000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180109_170000","","","Site1/B-sd_card/Data01b/BG08_20180109_170000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180109_173000","","","Site1/B-sd_card/Data01b/BG08_20180109_173000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180109_180000","","","Site1/B-sd_card/Data01b/BG08_20180109_180000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180109_183000","","","Site1/B-sd_card/Data01b/BG08_20180109_183000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180109_190000","","","Site1/B-sd_card/Data01b/BG08_20180109_190000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180109_193000","","","Site1/B-sd_card/Data01b/BG08_20180109_193000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180109_200000","","","Site1/B-sd_card/Data01b/BG08_20180109_200000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180109_203000","","","Site1/B-sd_card/Data01b/BG08_20180109_203000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180109_210000","","","Site1/B-sd_card/Data01b/BG08_20180109_210000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180109_213000","","","Site1/B-sd_card/Data01b/BG08_20180109_213000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180109_220000","","","Site1/B-sd_card/Data01b/BG08_20180109_220000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180109_223000","","","Site1/B-sd_card/Data01b/BG08_20180109_223000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180109_230000","","","Site1/B-sd_card/Data01b/BG08_20180109_230000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180109_233000","","","Site1/B-sd_card/Data01b/BG08_20180109_233000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180110_000000","","","Site1/B-sd_card/Data01b/BG08_20180110_000000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180110_003000","","","Site1/B-sd_card/Data01b/BG08_20180110_003000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180110_010000","","","Site1/B-sd_card/Data01b/BG08_20180110_010000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180110_013000","","","Site1/B-sd_card/Data01b/BG08_20180110_013000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180110_020000","","","Site1/B-sd_card/Data01b/BG08_20180110_020000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180110_023000","","","Site1/B-sd_card/Data01b/BG08_20180110_023000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180110_030000","","","Site1/B-sd_card/Data01b/BG08_20180110_030000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180110_033000","","","Site1/B-sd_card/Data01b/BG08_20180110_033000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180110_040000","","","Site1/B-sd_card/Data01b/BG08_20180110_040000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180110_043000","","","Site1/B-sd_card/Data01b/BG08_20180110_043000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180110_050000","","","Site1/B-sd_card/Data01b/BG08_20180110_050000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180110_053000","","","Site1/B-sd_card/Data01b/BG08_20180110_053000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180110_060000","","","Site1/B-sd_card/Data01b/BG08_20180110_060000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180110_063000","","","Site1/B-sd_card/Data01b/BG08_20180110_063000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180110_070000","","","Site1/B-sd_card/Data01b/BG08_20180110_070000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180110_073000","","","Site1/B-sd_card/Data01b/BG08_20180110_073000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180110_080000","","","Site1/B-sd_card/Data01b/BG08_20180110_080000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180110_083000","","","Site1/B-sd_card/Data01b/BG08_20180110_083000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180110_090000","","","Site1/B-sd_card/Data01b/BG08_20180110_090000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180110_093000","","","Site1/B-sd_card/Data01b/BG08_20180110_093000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180110_100000","","","Site1/B-sd_card/Data01b/BG08_20180110_100000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180110_103000","","","Site1/B-sd_card/Data01b/BG08_20180110_103000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180110_110000","","","Site1/B-sd_card/Data01b/BG08_20180110_110000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180110_113000","","","Site1/B-sd_card/Data01b/BG08_20180110_113000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180110_120000","","","Site1/B-sd_card/Data01b/BG08_20180110_120000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180110_123000","","","Site1/B-sd_card/Data01b/BG08_20180110_123000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180110_130000","","","Site1/B-sd_card/Data01b/BG08_20180110_130000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180110_133000","","","Site1/B-sd_card/Data01b/BG08_20180110_133000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180110_140000","","","Site1/B-sd_card/Data01b/BG08_20180110_140000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180110_143000","","","Site1/B-sd_card/Data01b/BG08_20180110_143000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180110_150000","","","Site1/B-sd_card/Data01b/BG08_20180110_150000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180110_153000","","","Site1/B-sd_card/Data01b/BG08_20180110_153000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180110_160000","","","Site1/B-sd_card/Data01b/BG08_20180110_160000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180110_163000","","","Site1/B-sd_card/Data01b/BG08_20180110_163000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180110_170000","","","Site1/B-sd_card/Data01b/BG08_20180110_170000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180110_173000","","","Site1/B-sd_card/Data01b/BG08_20180110_173000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180110_180000","","","Site1/B-sd_card/Data01b/BG08_20180110_180000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180110_183000","","","Site1/B-sd_card/Data01b/BG08_20180110_183000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180110_190000","","","Site1/B-sd_card/Data01b/BG08_20180110_190000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180110_193000","","","Site1/B-sd_card/Data01b/BG08_20180110_193000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180110_200000","","","Site1/B-sd_card/Data01b/BG08_20180110_200000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180110_203000","","","Site1/B-sd_card/Data01b/BG08_20180110_203000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180110_210000","","","Site1/B-sd_card/Data01b/BG08_20180110_210000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180110_213000","","","Site1/B-sd_card/Data01b/BG08_20180110_213000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180110_220000","","","Site1/B-sd_card/Data01b/BG08_20180110_220000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180110_223000","","","Site1/B-sd_card/Data01b/BG08_20180110_223000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180110_230000","","","Site1/B-sd_card/Data01b/BG08_20180110_230000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180110_233000","","","Site1/B-sd_card/Data01b/BG08_20180110_233000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180111_000000","","","Site1/B-sd_card/Data01b/BG08_20180111_000000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180111_003000","","","Site1/B-sd_card/Data01b/BG08_20180111_003000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180111_010000","","","Site1/B-sd_card/Data01b/BG08_20180111_010000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180111_013000","","","Site1/B-sd_card/Data01b/BG08_20180111_013000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site1-B-sd_card-BG08_20180111_020000","","","Site1/B-sd_card/Data01b/BG08_20180111_020000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171209_163000","","","Site5/A-sd_card/Data05a/HZ02_20171209_163000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171209_180000","","","Site5/A-sd_card/Data05a/HZ02_20171209_180000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171209_183000","","","Site5/A-sd_card/Data05a/HZ02_20171209_183000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171209_203000","","","Site5/A-sd_card/Data05a/HZ02_20171209_203000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
